Date,Total Tx Count,Total Fees,Total Input Value,Total Output Value,Total BTC Created,Total BTC Sent,Largest Amt Sent,Avg Transaction Fee,Efficiency Ratio
2020-08-02,287869,106.63995761,792994.7936919,792888.15373429,7.52486889,792888.15373429,3999.99898398,0.00037045,0.99986552
2020-08-03,333753,130.16320882,1130403.33019562,1130273.1669868,144.47679562,1130273.1669868,88989.56625013,0.00039,0.99988485
2020-08-04,329032,111.40338573,992436.81124465,992325.40785892,71.5264204,992325.40785892,8041.62888311,0.00033858,0.99988775
2020-08-05,291814,136.17255821,992737.49632025,992601.32376204,193.10272725,992601.32376204,23922.88215615,0.00046664,0.99986283
2020-08-06,356612,196.22049311,1193684.24607116,1193488.02557805,136.85532494,1193488.02557805,96857.24529039,0.00055024,0.99983562
2020-08-07,326499,137.20910291,1021889.81732761,1021752.6082247,80.84294643,1021752.6082247,6379.36250686,0.00042024,0.99986573
2020-08-08,283631,78.94533308,804714.30560114,804635.36026806,6.34457237,804635.36026806,59801.89155806,0.00027834,0.9999019
2020-08-09,268402,62.66871355,697501.61250996,697438.94379641,40.31000505,697438.94379641,16101.00855043,0.00023349,0.99991015
2020-08-10,308367,133.6661337,1023672.30495356,1023538.63881986,193.64754728,1023538.63881986,8500.0,0.00043346,0.99986942
2020-08-11,349952,151.68404592,1041808.23857037,1041656.55452445,80.20285337,1041656.55452445,7250.00008214,0.00043344,0.9998544
2020-08-12,346405,125.0328247,975292.80732814,975167.77450344,183.73628656,975167.77450344,9000.46936298,0.00036094,0.9998718
2020-08-13,325346,109.0639238,906867.97617447,906758.91225067,6.46333097,906758.91225067,8599.99660387,0.00033522,0.99987974
2020-08-14,365679,106.55290555,1438999.52138648,1438892.96848093,193.16777483,1438892.96848093,16050.75428799,0.00029138,0.99992595
2020-08-15,313760,67.51446166,1431202.73151399,1431135.21705233,98.28421334,1431135.21705233,6609.99304207,0.00021518,0.99995283
2020-08-16,285069,60.46191905,1818360.32164452,1818299.85972547,178.95511152,1818299.85972547,9442.74324574,0.0002121,0.99996675
2020-08-17,292944,81.70844023,2937826.86177304,2937745.15333281,142.10460981,2937745.15333281,19721.59067032,0.00027892,0.99997219
2020-08-18,346036,158.12712801,2076088.08785898,2075929.96073097,21.77167988,2075929.96073097,13792.37668127,0.00045697,0.99992383
2020-08-19,333879,147.58221747,1886431.36475865,1886283.78254118,27.61749577,1886283.78254118,16050.46389346,0.00044202,0.99992177
2020-08-20,333683,130.64720271,1845244.39173235,1845113.74452964,50.24356587,1845113.74452964,11231.00750841,0.00039153,0.9999292
2020-08-21,314297,136.10850768,1494745.00280942,1494608.89430174,149.53699596,1494608.89430174,8750.9988571,0.00043306,0.99990894
2020-08-22,311699,93.50701843,1357425.33979499,1357331.83277656,6.55260658,1357331.83277656,8365.02094652,0.00029999,0.99993111
2020-08-23,288728,59.10621225,1370421.37063225,1370362.26442,64.40030811,1370362.26442,8451.04663341,0.00020471,0.99995687
2020-08-24,329133,78.44959878,1863295.12054563,1863216.67094685,288.57535869,1863216.67094685,8850.0,0.00023835,0.9999579
2020-08-25,304409,90.01229804,1615990.38400572,1615900.37170768,187.09538885,1615900.37170768,8512.13865625,0.0002957,0.9999443
2020-08-26,324184,108.47218762,1947079.12296821,1946970.65078059,49.2833029,1946970.65078059,9985.41979351,0.0003346,0.99994429
2020-08-27,328157,122.89984729,2012606.19461546,2012483.29476817,214.99628782,2012483.29476817,11008.13695102,0.00037452,0.99993893
2020-08-28,352722,103.33520898,2164594.21771944,2164490.88251046,182.9948209,2164490.88251046,11781.27089256,0.00029297,0.99995226
2020-08-29,292783,65.85247622,1750625.76084276,1750559.90836654,85.56143995,1750559.90836654,12058.11275773,0.00022492,0.99996238
2020-08-30,269114,64.10535847,1752513.95443669,1752449.84907822,153.79964362,1752449.84907822,12529.10291303,0.00023821,0.99996342
2020-08-31,302920,91.5378335,2696987.97431119,2696896.43647769,240.42801866,2696896.43647769,16046.46289893,0.00030218,0.99996606
2020-09-01,376508,125.93549409,2652482.33904955,2652356.40355546,169.38957614,2652356.40355546,14139.17068577,0.00033448,0.99995252
2020-09-02,317449,127.52455509,2305429.2870145,2305301.76245941,85.32621991,2305301.76245941,16017.61889604,0.00040172,0.99994469
2020-09-03,310922,134.31577789,2740667.6787789,2740533.36300101,216.23492914,2740533.36300101,60000.99542,0.00043199,0.99995099
2020-09-04,298286,155.46345969,2653965.34837282,2653809.88491313,259.86460442,2653809.88491313,16207.93129085,0.00052119,0.99994142
2020-09-05,325523,119.88963774,2427663.99733001,2427544.10769227,6.71819871,2427544.10769227,16493.42608243,0.0003683,0.99995062
2020-09-06,262820,70.7371794,2293755.15207524,2293684.41489584,122.22987876,2293684.41489584,16297.61176111,0.00026915,0.99996916
2020-09-07,327662,96.71790986,2984834.150432,2984737.43252214,178.15398532,2984737.43252214,16558.63363415,0.00029518,0.9999676
2020-09-08,332668,84.06185257,2702185.18985139,2702101.12799882,68.24584487,2702101.12799882,17199.39276416,0.00025269,0.99996889
2020-09-09,314864,89.19580011,3187784.37976655,3187695.18396644,6.32366474,3187695.18396644,18765.74869494,0.00028328,0.99997202
2020-09-10,345981,110.38966361,3492332.73694446,3492222.34728085,177.11224775,3492222.34728085,19152.64397667,0.00031906,0.99996839
2020-09-11,308323,95.16710292,3129422.36298278,3129327.19587986,41.26135208,3129327.19587986,18369.85041435,0.00030866,0.99996959
2020-09-12,300152,58.11575529,2592674.23279473,2592616.11703944,0.0,2592616.11703944,18585.54845614,0.00019362,0.99997758
2020-09-13,255110,49.08137942,2619076.58716228,2619027.50578286,111.41223954,2619027.50578286,20398.36818996,0.00019239,0.99998126
2020-09-14,354020,75.47210429,2761266.30350742,2761190.83140313,104.27403383,2761190.83140313,21530.01012871,0.00021319,0.99997267
2020-09-15,332957,77.13367663,2859086.91557991,2859009.78190328,60.10079714,2859009.78190328,22020.22786658,0.00023166,0.99997302
2020-09-16,342609,77.67308339,3049670.22331217,3049592.55022878,188.02533501,3049592.55022878,22100.84157987,0.00022671,0.99997453
2020-09-17,348581,70.95057487,4142404.16667716,4142333.21610229,166.25542225,4142333.21610229,23205.70934866,0.00020354,0.99998287
2020-09-18,325157,69.41040707,3786073.56625388,3786004.15584681,58.5953347,3786004.15584681,22174.55788148,0.00021347,0.99998167
2020-09-19,296357,47.55137105,2860008.62443681,2859961.07306576,12.7080915,2859961.07306576,20413.22166592,0.00016045,0.99998337
2020-09-20,259095,33.00982992,2359121.0692872,2359088.05945728,117.13849763,2359088.05945728,21044.90830074,0.0001274,0.99998601
2020-09-21,297605,61.30821173,3455139.13428927,3455077.82607754,225.2455548,3455077.82607754,20841.50669178,0.00020601,0.99998226
2020-09-22,312989,74.17250505,2781218.82079536,2781144.64829031,238.41226222,2781144.64829031,20823.47830252,0.00023698,0.99997333
2020-09-23,349938,96.11641422,2652005.82133304,2651909.70491882,42.36726862,2651909.70491882,20865.2542884,0.00027467,0.99996376
2020-09-24,316552,82.50485829,2408350.3200333,2408267.81517501,149.38342946,2408267.81517501,57301.89009806,0.00026064,0.99996574
2020-09-25,353070,77.16010813,2837170.26285114,2837093.10274301,0.0,2837093.10274301,21453.43083257,0.00021854,0.9999728
2020-09-26,276162,41.5723567,2384791.68632698,2384750.11397028,45.3219479,2384750.11397028,21782.18593674,0.00015054,0.99998257
2020-09-27,259382,37.58516079,2071323.32734572,2071285.74218493,149.50989605,2071285.74218493,22051.48082485,0.0001449,0.99998185
2020-09-28,295476,56.72923703,2292882.27488774,2292825.54565071,133.62935463,2292825.54565071,22345.03164902,0.00019199,0.99997526
2020-09-29,347696,82.9749104,2585680.6929716,2585597.7180612,67.62696825,2585597.7180612,22448.59057109,0.00023864,0.99996791
2020-09-30,351417,95.01594655,2387277.74332288,2387182.72737633,143.23639539,2387182.72737633,23122.82705933,0.00027038,0.9999602
2020-10-01,304757,102.03192869,1976891.50737645,1976789.47544776,183.90913494,1976789.47544776,23279.25804459,0.0003348,0.99994839
2020-10-02,315443,122.51219145,2707776.7982977,2707654.28610625,236.18599067,2707654.28610625,23884.10874274,0.00038838,0.99995476
2020-10-03,310855,71.90619458,2173305.99651711,2173234.09032253,108.96591669,2173234.09032253,24574.47458999,0.00023132,0.99996691
2020-10-04,268019,55.83182413,1875636.10378063,1875580.2719565,66.31758903,1875580.2719565,25483.6601593,0.00020831,0.99997023
2020-10-05,294986,98.28262979,2041171.81022507,2041073.52759528,199.31417763,2041073.52759528,56801.88829806,0.00033318,0.99995185
2020-10-06,317922,113.3113988,2175490.17316529,2175376.86176649,264.95094358,2175376.86176649,25239.94292897,0.00035641,0.99994791
2020-10-07,370554,111.17330476,2109738.12583662,2109626.95253186,112.03760067,2109626.95253186,25420.46188093,0.00030002,0.9999473
2020-10-08,330227,103.13964018,2021703.52155626,2021600.38191608,132.00136379,2021600.38191608,25416.97781645,0.00031233,0.99994898
2020-10-09,339343,110.78393286,2758062.4255976,2757951.64166474,56.12674561,2757951.64166474,25760.82228077,0.00032647,0.99995983
2020-10-10,298486,75.84989665,1864968.17339343,1864892.32349678,26.30302808,1864892.32349678,25826.15041016,0.00025412,0.99995933
2020-10-11,256096,51.2299918,2132864.15102187,2132812.92103007,58.9158114,2132812.92103007,26213.20938437,0.00020004,0.99997598
2020-10-12,314174,74.84694551,2171411.45098618,2171336.60404067,214.44532451,2171336.60404067,26452.33549781,0.00023823,0.99996553
2020-10-13,333215,74.07427084,2283590.66012756,2283516.58585672,175.15131393,2283516.58585672,26775.31239877,0.0002223,0.99996756
2020-10-14,314541,73.0492025,2397824.33680234,2397751.28759984,219.33792909,2397751.28759984,26967.26617409,0.00023224,0.99996954
2020-10-15,340993,78.27808305,2629722.46368259,2629644.18559954,61.14619043,2629644.18559954,26970.65285004,0.00022956,0.99997023
2020-10-16,324647,64.14460306,2358014.04373229,2357949.89912923,53.39778448,2357949.89912923,26927.97489865,0.00019758,0.9999728
2020-10-17,275069,35.43446587,2422299.65877801,2422264.22431214,208.17276875,2422264.22431214,26677.48456481,0.00012882,0.99998537
2020-10-18,231557,36.45097175,2126678.32531513,2126641.87434338,273.03581886,2126641.87434338,26701.55345229,0.00015742,0.99998286
2020-10-19,303929,50.5686316,3410843.53212913,3410792.96349753,134.17453267,3410792.96349753,26490.74046289,0.00016638,0.99998517
2020-10-20,330563,76.7422097,4198402.32843017,4198325.58622047,13.77365135,4198325.58622047,55801.88615806,0.00023216,0.99998172
2020-10-21,311292,116.64309349,3811741.70341211,3811625.06031862,127.40338856,3811625.06031862,26988.64188032,0.00037471,0.9999694
2020-10-22,339087,166.97812487,4038276.66811658,4038109.68999171,22.33757789,4038109.68999171,26325.75783728,0.00049243,0.99995865
2020-10-23,323869,144.01814194,2740441.70589243,2740297.68775049,220.24927434,2740297.68775049,25853.42290376,0.00044468,0.99994745
2020-10-24,306774,93.84222181,1859346.14123995,1859252.29901814,100.9775174,1859252.29901814,92857.24519026,0.0003059,0.99994953
2020-10-25,242273,65.2647025,1638176.76221236,1638111.49750986,143.05846269,1638111.49750986,25267.41386625,0.00026938,0.99996016
2020-10-26,252494,111.29083665,2834143.55211625,2834032.2612796,22.18658291,2834032.2612796,88857.24491179,0.00044077,0.99996073
2020-10-27,251938,192.23520467,2503067.8289838,2502875.59377913,8.6047204,2502875.59377913,23023.09100884,0.00076303,0.9999232
2020-10-28,261340,226.66214815,2661441.38119076,2661214.71904261,0.0,2661214.71904261,22640.4105676,0.00086731,0.99991483
2020-10-29,276070,259.23173259,2436560.12789907,2436300.89616648,69.51603039,2436300.89616648,22531.42100877,0.00093901,0.99989361
2020-10-30,268364,262.34694254,2350030.71566806,2349768.36872552,129.83598716,2349768.36872552,22104.78626715,0.00097758,0.99988836
2020-10-31,275796,264.03799985,1691731.29770489,1691467.25970504,101.35269814,1691467.25970504,21884.50378892,0.00095737,0.99984392
2020-11-01,276280,177.84284836,2134802.27314722,2134624.43029886,128.27055785,2134624.43029886,21922.76740672,0.00064371,0.99991669
2020-11-02,224609,209.46858831,2565769.91879347,2565560.45020516,242.71250832,2565560.45020516,24004.25044145,0.00093259,0.99991836
2020-11-03,331673,289.30998956,3209313.03817949,3209023.72818993,16.59251318,3209023.72818993,69370.16716,0.00087227,0.99990985
2020-11-04,320697,205.03254149,2043407.77796354,2043202.74542205,219.96165689,2043202.74542205,54301.88418806,0.00063933,0.99989966
2020-11-05,318668,260.44440041,3124946.62128544,3124686.17688503,67.34532575,3124686.17688503,37481.99943002,0.00081729,0.99991666
2020-11-06,340351,239.93433418,3088477.60601954,3088237.67168536,75.73917032,3088237.67168536,34594.99268991,0.00070496,0.99992231
2020-11-07,270901,135.23436243,1611560.31962932,1611425.08526689,70.86616352,1611425.08526689,33091.9885066,0.0004992,0.99991608
2020-11-08,243047,95.69061817,1498369.03289013,1498273.34227196,8.21618899,1498273.34227196,63500.993212,0.00039371,0.99993614
2020-11-09,326383,142.15849695,2142752.97363189,2142610.81513494,113.34548465,2142610.81513494,19339.80147268,0.00043556,0.99993366
2020-11-10,303270,154.8373255,2159346.85229379,2159192.01496829,27.14711466,2159192.01496829,19961.99655923,0.00051056,0.99992829
2020-11-11,322277,107.57878081,2062626.9185167,2062519.33973589,82.99831184,2062519.33973589,20462.99767499,0.00033381,0.99994784
2020-11-12,324855,102.85022306,1960289.44822581,1960186.59800275,84.09790943,1960186.59800275,19338.04779278,0.0003166,0.99994753
2020-11-13,300040,100.5666202,1577836.72208601,1577736.15546581,336.62167716,1577736.15546581,19330.83370038,0.00033518,0.99993626
2020-11-14,273511,59.15558129,1901731.44230377,1901672.28672248,219.46734272,1901672.28672248,19283.89902012,0.00021628,0.99996889
2020-11-15,252715,42.4333546,1598008.18491318,1597965.75155858,234.70815459,1597965.75155858,19121.70130281,0.00016791,0.99997345
2020-11-16,311477,83.45770555,3617303.61786069,3617220.16015514,101.02871297,3617220.16015514,19003.38360044,0.00026794,0.99997693
2020-11-17,347772,90.54129648,3029830.26945984,3029739.72816336,123.86401251,3029739.72816336,60000.992937,0.00026035,0.99997012
2020-11-18,362007,97.63868616,2929103.22122925,2929005.58254309,194.05061004,2929005.58254309,53001.88238806,0.00026971,0.99996667
2020-11-19,311061,94.51871958,2377603.50128673,2377508.98256715,34.68033824,2377508.98256715,17387.30017046,0.00030386,0.99996025
2020-11-20,348026,76.3498895,2458955.91336174,2458879.56347224,178.27847007,2458879.56347224,17301.01095167,0.00021938,0.99996895
2020-11-21,311189,46.90621911,1906104.2508421,1906057.34462299,129.43350214,1906057.34462299,17445.05927853,0.00015073,0.99997539
2020-11-22,271125,32.02458461,1907215.05988066,1907183.03529605,154.01412197,1907183.03529605,17337.70798546,0.00011812,0.99998321
2020-11-23,297840,56.54584603,2245729.27850926,2245672.73266323,6.39626487,2245672.73266323,17254.4040892,0.00018985,0.99997482
2020-11-24,333293,86.28199286,2345728.30857818,2345642.02658532,6.78687972,2345642.02658532,16833.48169945,0.00025888,0.99996322
2020-11-25,361990,98.62265001,2211855.99586325,2211757.37321324,124.71750328,2211757.37321324,16941.88757572,0.00027245,0.99995541
2020-11-26,323975,103.83357397,2283294.53929534,2283190.70572137,125.95631327,2283190.70572137,16970.59435062,0.0003205,0.99995452
2020-11-27,322445,84.21494944,1856794.93659584,1856710.7216464,101.10611015,1856710.7216464,22816.2112808,0.00026118,0.99995464
2020-11-28,293949,56.82028025,1296776.09879113,1296719.27851088,103.93291734,1296719.27851088,16845.94048729,0.0001933,0.99995618
2020-11-29,263573,39.86594809,1275059.95803273,1275020.09208464,175.89420284,1275020.09208464,17045.47402684,0.00015125,0.99996873
2020-11-30,256551,72.31782859,2253543.47376311,2253471.15593452,91.44681928,2253471.15593452,52001.88058806,0.00028188,0.99996791
2020-12-01,378068,145.30838285,2098864.42873629,2098719.12035344,116.58279959,2098719.12035344,17243.14743725,0.00038434,0.99993077
2020-12-02,327019,131.45675736,1675286.55722304,1675155.10046568,153.49080571,1675155.10046568,21130.79931535,0.00040199,0.99992153
2020-12-03,346921,145.78926977,1521652.56973262,1521506.78046285,155.65817111,1521506.78046285,16893.55507065,0.00042024,0.99990419
2020-12-04,318894,108.77416045,1903652.52806197,1903543.75390152,56.25746727,1903543.75390152,51001.87844806,0.0003411,0.99994286
2020-12-05,282599,69.64763484,1524230.22693174,1524160.5792969,28.67241302,1524160.5792969,16855.82066533,0.00024645,0.99995431
2020-12-06,258624,48.40641585,1331492.13740929,1331443.73099344,203.43664476,1331443.73099344,16791.73602656,0.00018717,0.99996364
2020-12-07,300906,68.46050775,1553241.40479233,1553172.94428458,282.52488835,1553172.94428458,21330.21205321,0.00022751,0.99995592
2020-12-08,330970,72.19048212,1618120.96182139,1618048.77133927,26.98655268,1618048.77133927,21315.21128682,0.00021812,0.99995539
2020-12-09,321079,72.45729357,1966318.21005315,1966245.75275958,33.12715322,1966245.75275958,16714.11319368,0.00022567,0.99996315
2020-12-10,313649,72.83286894,1965115.29908411,1965042.46621517,231.13382731,1965042.46621517,31069.83369002,0.00023221,0.99996294
2020-12-11,304735,70.49629972,1420918.51792184,1420848.02162212,19.92665159,1420848.02162212,17025.68861522,0.00023134,0.99995039
2020-12-12,295410,50.58835913,1419135.29020335,1419084.70184422,198.24374165,1419084.70184422,28999.99968752,0.00017125,0.99996435
2020-12-13,276160,39.24154715,1657141.08653838,1657101.84499123,253.09934909,1657101.84499123,32352.99994,0.0001421,0.99997632
2020-12-14,314350,59.2358478,2075124.23156883,2075064.99572103,245.5222623,2075064.99572103,17084.56255372,0.00018844,0.99997145
2020-12-15,320440,70.05172631,2159440.23957714,2159370.18785083,40.57759001,2159370.18785083,28199.99957832,0.00021861,0.99996756
2020-12-16,315217,79.9044725,2708703.8489032,2708623.9444307,81.97620209,2708623.9444307,27599.99935821,0.00025349,0.9999705
2020-12-17,309481,162.99271891,2502305.58156245,2502142.58884354,249.15045068,2502142.58884354,49501.87630806,0.00052666,0.99993486
2020-12-18,375549,195.47135264,2434950.2252293,2434754.75387666,194.23974588,2434754.75387666,45671.28400632,0.00052049,0.99991972
2020-12-19,343536,119.96753977,1664138.54936985,1664018.58183008,126.18267031,1664018.58183008,14021.48320833,0.00034921,0.99992791
2020-12-20,282043,73.5149194,1322096.16951821,1322022.65459881,85.03438874,1322022.65459881,21200.00253184,0.00026065,0.9999444
2020-12-21,269834,138.56269222,1742727.76419702,1742589.2015048,20.77303289,1742589.2015048,14359.49995063,0.00051351,0.99992049
2020-12-22,324163,133.02681427,2039901.33399801,2039768.30718374,34.60220892,2039768.30718374,14500.00350772,0.00041037,0.99993479
2020-12-23,338463,143.04461152,2005041.95648194,2004898.91187042,121.1891939,2004898.91187042,14298.45524062,0.00042263,0.99992866
2020-12-24,269559,106.42944422,2114374.95911264,2114268.52966842,221.08560078,2114268.52966842,95510.99146,0.00039483,0.99994966
2020-12-25,303901,92.48494577,2042574.79027264,2042482.30532687,35.18630517,2042482.30532687,14303.13479764,0.00030433,0.99995472
2020-12-26,273954,69.64322741,2012681.0221217,2012611.37889429,27.68277781,2012611.37889429,14058.71345978,0.00025422,0.9999654
2020-12-27,309005,91.99329678,2513689.6976489,2513597.70435212,74.95858097,2513597.70435212,91010.991057,0.00029771,0.9999634
2020-12-28,308983,99.54006659,1979852.00746056,1979752.46739397,138.3926476,1979752.46739397,13762.93137383,0.00032215,0.99994972
2020-12-29,336311,105.85291043,1844996.88181153,1844891.0289011,138.05075441,1844891.0289011,14213.18980383,0.00031475,0.99994263
2020-12-30,338258,105.14390344,1742425.84672406,1742320.70282062,205.03544709,1742320.70282062,34406.38374261,0.00031084,0.99993966
2020-12-31,344918,113.57123643,1944399.5119533,1944285.94071687,163.64006532,1944285.94071687,85010.990712,0.00032927,0.99994159
2021-01-01,258080,48.9427014,1602464.96371168,1602416.02101028,78.82063104,1602416.02101028,82510.990382,0.00018964,0.99996946
2021-01-02,297111,79.69906722,2163509.54574265,2163429.84667543,122.46803482,2163429.84667543,13360.67963639,0.00026825,0.99996316
2021-01-03,359116,86.41999352,2210817.78237546,2210731.36238194,101.51685536,2210731.36238194,46801.87450806,0.00024065,0.99996091
2021-01-04,373734,108.70503625,1921440.2709016,1921331.56586535,60.13009921,1921331.56586535,14944.4342545,0.00029086,0.99994343
2021-01-05,354091,113.36586749,2208932.95601574,2208819.59014825,188.55583441,2208819.59014825,12760.45979312,0.00032016,0.99994868
2021-01-06,397384,128.51898515,2130336.48954931,2130207.97056416,47.58428999,2130207.97056416,14472.340902,0.00032341,0.99993967
2021-01-07,401744,121.91274523,2750112.19806137,2749990.28531614,240.35457644,2749990.28531614,44801.87270806,0.00030346,0.99995567
2021-01-08,358526,135.47417648,2517980.29697038,2517844.8227939,65.0817797,2517844.8227939,20400.00004184,0.00037786,0.9999462
2021-01-09,321389,110.56125153,1923259.80928476,1923149.24803323,7.26306636,1923149.24803323,13023.23145281,0.00034401,0.99994251
2021-01-10,331865,91.95258523,1801567.5343779,1801475.58179267,158.6870484,1801475.58179267,12771.76331004,0.00027708,0.99994896
2021-01-11,333958,134.4265331,2437705.43651274,2437571.00997964,167.99817341,2437571.00997964,13778.56502225,0.00040253,0.99994486
2021-01-12,336627,164.92133634,2209804.26328283,2209639.34194649,156.0946471,2209639.34194649,17282.99520639,0.00048992,0.99992537
2021-01-13,319167,136.57891971,1780918.54244904,1780781.96352933,80.22421915,1780781.96352933,13158.26107223,0.00042792,0.99992331
2021-01-14,338809,141.41282766,1934041.80750384,1933900.39467618,92.03872688,1933900.39467618,15690.830281,0.00041738,0.99992688
2021-01-15,344002,147.17314406,1734810.7162704,1734663.54312634,164.42010706,1734663.54312634,22499.9937594,0.00042783,0.99991516
2021-01-16,308461,88.49193579,1698118.18435699,1698029.6924212,101.52151877,1698029.6924212,13429.9181399,0.00028688,0.99994789
2021-01-17,271874,66.3108796,1425228.21408807,1425161.90320847,176.62760519,1425161.90320847,13236.63602203,0.0002439,0.99995347
2021-01-18,313816,84.66625216,1787998.32642521,1787913.66017305,75.54831203,1787913.66017305,14077.91699324,0.0002698,0.99995265
2021-01-19,325083,97.54256535,2110822.08316964,2110724.54060429,110.4645364,2110724.54060429,43801.87090806,0.00030005,0.99995379
2021-01-20,314809,93.48057077,2020326.9131863,2020233.43261553,33.6837727,2020233.43261553,16303.45227039,0.00029694,0.99995373
2021-01-21,290754,120.18381959,2209208.05151969,2209087.8677001,169.92255032,2209087.8677001,17282.994973,0.00041335,0.9999456
2021-01-22,323868,114.62270064,2000243.06692301,2000128.44422237,41.6160669,2000128.44422237,14713.96297643,0.00035392,0.9999427
2021-01-23,308276,76.76292004,1635305.43401809,1635228.67109805,142.55495174,1635228.67109805,14731.52957417,0.00024901,0.99995306
2021-01-24,253971,57.5560404,1514830.60078705,1514773.04474665,6.47482763,1514773.04474665,15311.27950789,0.00022662,0.999962
2021-01-25,309102,100.68549632,2312677.77216151,2312577.08666519,90.4948275,2312577.08666519,15919.18521374,0.00032574,0.99995646
2021-01-26,336935,81.76242061,1702877.79131842,1702796.02889781,187.83046674,1702796.02889781,16452.12624207,0.00024267,0.99995199
2021-01-27,323553,83.09629503,1994471.66731619,1994388.57102116,60.86063343,1994388.57102116,31010.01088429,0.00025682,0.99995834
2021-01-28,325146,85.90021791,2180751.98860885,2180666.08839094,60.27388888,2180666.08839094,16260.31178743,0.00026419,0.99996061
2021-01-29,341036,167.42570567,2492333.10059519,2492165.67488952,131.8948688,2492165.67488952,23033.30033005,0.00049093,0.99993282
2021-01-30,312313,138.4634188,1956342.88669113,1956204.42327233,36.48947273,1956204.42327233,16450.85698319,0.00044335,0.99992922
2021-01-31,290753,100.53987916,1990351.57563079,1990251.03575163,54.01671741,1990251.03575163,16889.54426529,0.00034579,0.99994949
2021-02-01,277579,127.71187911,1872608.29828704,1872480.58640793,148.21794236,1872480.58640793,16838.33090741,0.00046009,0.9999318
2021-02-02,367835,148.6058453,1977006.97667661,1976858.37083131,107.25993789,1976858.37083131,16135.40232387,0.000404,0.99992483
2021-02-03,344425,134.24070735,2064208.15732257,2064073.91661522,111.76639084,2064073.91661522,16252.51528546,0.00038975,0.99993497
2021-02-04,367788,166.88621843,2180219.3462102,2180052.45999177,194.86633424,2180052.45999177,30406.38343805,0.00045376,0.99992345
2021-02-05,360541,143.84104968,1958817.9707552,1958674.12970552,0.0,1958674.12970552,19199.99747493,0.00039896,0.99992657
2021-02-06,333886,118.30299223,2155855.22735198,2155736.92435975,132.95077212,2155736.92435975,17324.68566758,0.00035432,0.99994512
2021-02-07,286364,84.69085027,2047402.49210701,2047317.80125674,159.49603504,2047317.80125674,21017.14105118,0.00029575,0.99995863
2021-02-08,335223,134.17229408,2262646.38453613,2262512.21224205,192.86752822,2262512.21224205,17275.0361013,0.00040025,0.9999407
2021-02-09,360137,196.39438398,3399566.49456996,3399370.10018598,75.70411036,3399370.10018598,20099.99921184,0.00054533,0.99994223
2021-02-10,340758,168.16327939,2161828.39908401,2161660.23580462,65.78370131,2161660.23580462,18002.51767739,0.0004935,0.99992221
2021-02-11,304739,185.34915975,2380916.30818238,2380730.95902263,182.04977959,2380730.95902263,19799.99838184,0.00060822,0.99992215
2021-02-12,343306,202.39953166,2142661.31125551,2142458.91172385,61.55308779,2142458.91172385,17879.38775935,0.00058956,0.99990554
2021-02-13,336624,144.37461607,1523515.15888094,1523370.78426487,173.72874559,1523370.78426487,17890.22585164,0.00042889,0.99990524
2021-02-14,295428,104.20186702,1885307.51259202,1885203.310725,98.23933937,1885203.310725,18636.87852655,0.00035271,0.99994473
2021-02-15,311322,123.389744,2373820.7841529,2373697.3944089,94.2335985,2373697.3944089,116010.987399,0.00039634,0.99994802
2021-02-16,296388,120.02466217,2514553.63902971,2514433.61436754,146.19121066,2514433.61436754,111510.987018,0.00040496,0.99995227
2021-02-17,317666,141.62327207,2076833.79620225,2076692.17293018,50.22042916,2076692.17293018,18182.01099332,0.00044582,0.99993181
2021-02-18,316952,147.75229392,2202064.79931453,2201917.04702061,21.11096886,2201917.04702061,18238.25277157,0.00046617,0.9999329
2021-02-19,341586,160.8057528,2365036.55474586,2364875.74899306,131.876165,2364875.74899306,108010.986442,0.00047076,0.99993201
2021-02-20,320475,147.82061349,2194547.52059808,2194399.69998459,80.58869415,2194399.69998459,18032.48445853,0.00046125,0.99993264
2021-02-21,271645,115.10198626,1783690.95040503,1783575.84841877,77.0352013,1783575.84841877,27999.99,0.00042372,0.99993547
2021-02-22,285383,131.78857835,1990410.15592635,1990278.367348,222.88660605,1990278.367348,17997.12715797,0.0004618,0.99993379
2021-02-23,287884,183.30218417,2172701.19477557,2172517.8925914,254.28881711,2172517.8925914,19610.85200777,0.00063672,0.99991563
2021-02-24,358092,189.53161494,2120426.00262338,2120236.47100844,194.72020425,2120236.47100844,18004.57772168,0.00052928,0.99991062
2021-02-25,326116,152.52733296,2312455.17270825,2312302.64537529,152.92803831,2312302.64537529,18193.52630056,0.00046771,0.99993404
2021-02-26,306416,148.87842397,2068238.9327488,2068090.05432483,51.38603503,2068090.05432483,43185.96004884,0.00048587,0.99992802
2021-02-27,320784,104.30956316,1676587.28466003,1676482.97509687,176.34855425,1676482.97509687,103510.985953,0.00032517,0.99993778
2021-02-28,254316,82.99643575,1731709.69468256,1731626.69824681,228.76139446,1731626.69824681,17517.08290335,0.00032635,0.99995207
2021-03-01,280485,121.83630841,1783462.54266431,1783340.7063559,230.0822742,1783340.7063559,17222.22939284,0.00043438,0.99993169
2021-03-02,338150,132.76436336,1887704.64065872,1887571.87629536,79.17833879,1887571.87629536,17104.73167778,0.00039262,0.99992967
2021-03-03,333402,132.69783597,1874605.6054898,1874472.90765383,72.09796161,1874472.90765383,17210.92475821,0.00039801,0.99992921
2021-03-04,289631,112.95743017,1517828.37085402,1517715.41342385,163.28107678,1517715.41342385,17232.36494209,0.00039,0.99992558
