Price,Close
Ticker,005930.KS
DATE,
2022-12-16,56016.0546875
2022-12-19,56016.0546875
2022-12-20,55168.75
2022-12-21,54603.88671875
2022-12-22,55639.4765625
2022-12-23,54698.03125
2022-12-26,54509.7421875
2022-12-27,54698.03125
2022-12-28,53619.01953125
2022-12-29,52387.484375
2023-01-02,52576.95703125
2023-01-03,52482.22265625
2023-01-04,54755.8125
2023-01-05,55134.75
2023-01-06,55892.6171875
2023-01-09,57503.0859375
2023-01-10,57218.8828125
2023-01-11,57313.6171875
2023-01-12,57313.6171875
2023-01-13,57597.8203125
2023-01-16,57882.0078125
2023-01-17,57787.28515625
2023-01-18,57218.8828125
2023-01-19,58260.94921875
2023-01-20,58545.15234375
2023-01-25,59966.14453125
2023-01-26,60439.8125
2023-01-27,61197.6796875
2023-01-30,59966.14453125
2023-01-31,58166.21484375
2023-02-01,57787.28515625
2023-02-02,60155.609375
2023-02-03,60155.609375
2023-02-06,58355.67578125
2023-02-07,58734.61328125
2023-02-08,59776.6796875
2023-02-09,59966.14453125
2023-02-10,59587.2109375
2023-02-13,59587.2109375
2023-02-14,59871.4140625
2023-02-15,58924.08203125
2023-02-16,60345.078125
2023-02-17,59303.0078125
2023-02-20,59397.74609375
2023-02-21,58829.34765625
2023-02-22,57882.0078125
2023-02-23,58734.61328125
2023-02-24,58071.484375
2023-02-27,57313.6171875
2023-02-28,57408.34765625
2023-03-02,57597.8203125
2023-03-03,57313.6171875
2023-03-06,58260.94921875
2023-03-07,57503.0859375
2023-03-08,57124.15234375
2023-03-09,56934.68359375
2023-03-10,56366.28515625
2023-03-13,56839.94921875
2023-03-14,55892.6171875
2023-03-15,56650.48046875
2023-03-16,56745.21484375
2023-03-17,58071.484375
2023-03-20,57029.4140625
2023-03-21,57124.15234375
2023-03-22,57882.0078125
2023-03-23,59018.8125
2023-03-24,59681.9453125
2023-03-27,58829.34765625
2023-03-28,59587.2109375
2023-03-29,59397.74609375
2023-03-30,60218.125
2023-03-31,60980.375
2023-04-03,60122.84375
2023-04-04,60599.24609375
2023-04-05,60885.1015625
2023-04-06,59360.58984375
2023-04-07,61933.1953125
2023-04-10,62600.171875
2023-04-11,62790.7265625
2023-04-12,62886.01953125
2023-04-13,62981.29296875
2023-04-14,62028.48046875
2023-04-17,62219.04296875
2023-04-18,62504.88671875
2023-04-19,62409.60546875
2023-04-20,62219.04296875
2023-04-21,62600.171875
2023-04-24,62123.76171875
2023-04-25,60599.24609375
2023-04-26,61075.65625
2023-04-27,61552.06640625
2023-04-28,62409.60546875
2023-05-02,62600.171875
2023-05-03,62314.31640625
2023-05-04,62028.48046875
2023-05-08,62790.7265625
2023-05-09,62219.04296875
2023-05-10,61552.06640625
2023-05-11,61170.9375
2023-05-12,61075.65625
2023-05-15,61456.78515625
2023-05-16,62314.31640625
2023-05-17,61933.1953125
2023-05-18,63076.578125
2023-05-19,65172.78515625
2023-05-22,65268.06640625
2023-05-23,65172.78515625
2023-05-24,65268.06640625
2023-05-25,65553.8984375
2023-05-26,66983.125
2023-05-30,68888.7734375
2023-05-31,68031.234375
2023-06-01,67554.8203125
2023-06-02,68793.5
2023-06-05,68317.078125
2023-06-07,67650.109375
2023-06-08,67554.8203125
2023-06-09,68602.9140625
2023-06-12,67650.109375
2023-06-13,68602.9140625
2023-06-14,68507.640625
2023-06-15,68126.5078125
2023-06-16,68412.359375
2023-06-19,67840.6640625
2023-06-20,68031.234375
2023-06-21,67173.703125
2023-06-22,67935.953125
2023-06-23,68221.796875
2023-06-26,68984.046875
2023-06-27,69174.6171875
2023-06-28,69269.8984375
2023-06-29,69328.3203125
2023-06-30,69136.796875
2023-07-03,69902.859375
2023-07-04,69902.859375
2023-07-05,68945.2734375
2023-07-06,68562.2578125
2023-07-07,66934.3671875
2023-07-10,66551.34375
2023-07-11,68466.5
2023-07-12,68849.53125
2023-07-13,68849.53125
2023-07-14,70285.8828125
2023-07-17,70190.1171875
2023-07-18,68945.2734375
2023-07-19,68658.0078125
2023-07-20,67987.703125
2023-07-21,67317.40625
2023-07-24,67413.15625
2023-07-25,67030.1328125
2023-07-26,66838.625
2023-07-27,68658.0078125
2023-07-28,67604.6875
2023-07-31,66838.625
2023-08-01,68083.46875
2023-08-02,66934.3671875
2023-08-03,65881.046875
2023-08-04,65402.26171875
2023-08-07,65593.78125
2023-08-08,64731.953125
2023-08-09,65976.796875
2023-08-10,65114.9921875
2023-08-11,64636.19921875
2023-08-14,64444.6796875
2023-08-16,64157.41015625
2023-08-17,63870.140625
2023-08-18,63487.109375
2023-08-21,63774.390625
2023-08-22,63774.390625
2023-08-23,64253.171875
2023-08-24,65306.49609375
2023-08-25,64253.171875
2023-08-28,63965.89453125
2023-08-29,63965.89453125
2023-08-30,64253.171875
2023-08-31,64061.66015625
2023-09-01,67987.703125
2023-09-04,68179.2109375
2023-09-05,67700.4296875
2023-09-06,67030.1328125
2023-09-07,67413.15625
2023-09-08,67317.40625
2023-09-11,67796.1953125
2023-09-12,67508.921875
2023-09-13,67891.9453125
2023-09-14,68658.0078125
2023-09-15,68945.2734375
2023-09-18,67221.640625
2023-09-19,66838.625
2023-09-20,66647.125
2023-09-21,65976.796875
2023-09-22,65881.046875
2023-09-25,66455.578125
2023-09-26,66033.015625
2023-09-27,65840.5
2023-10-04,64974.18359375
2023-10-05,64204.12109375
2023-10-06,63530.31640625
2023-10-10,63915.33984375
2023-10-11,65647.984375
2023-10-12,66321.7890625
2023-10-13,65455.47265625
2023-10-16,64781.66015625
2023-10-17,66803.078125
2023-10-18,67861.9296875
2023-10-19,66899.34375
2023-10-20,66225.5390625
2023-10-23,65840.5
2023-10-24,65936.765625
2023-10-25,65455.47265625
2023-10-26,64204.12109375
2023-10-27,64781.66015625
2023-10-30,64781.66015625
2023-10-31,64396.63671875
2023-11-01,66033.015625
2023-11-02,67091.8515625
2023-11-03,66995.609375
2023-11-06,68246.953125
2023-11-07,68246.953125
2023-11-08,67284.375
2023-11-09,67669.3984375
2023-11-10,67861.9296875
2023-11-13,67765.65625
2023-11-14,68150.6953125
2023-11-15,69498.3125
2023-11-16,70075.8515625
2023-11-17,69787.0859375
2023-11-20,69979.6015625
2023-11-21,70075.8515625
2023-11-22,70075.8515625
2023-11-23,69690.8203125
2023-11-24,69017.015625
2023-11-27,68631.984375
2023-11-28,69979.6015625
2023-11-29,69979.6015625
2023-11-30,70075.8515625
2023-12-01,69305.7890625
2023-12-04,69883.34375
2023-12-05,68535.71875
2023-12-06,69017.015625
2023-12-07,68824.5078125
